TIME,U,I
2.230000e-02,204,-0.08
2.231000e-02,198,0
2.232000e-02,204,0
2.233000e-02,204,0
2.234000e-02,210,0
2.235000e-02,204,0
2.236000e-02,204,0
2.237000e-02,210,0
2.238000e-02,210,0
2.239000e-02,210,0
2.240000e-02,210,0.08
2.241000e-02,210,0
2.242000e-02,210,0
2.243000e-02,216,0
2.244000e-02,216,0
2.245000e-02,222,0
2.246000e-02,216,0
2.247000e-02,222,-0.08
2.248000e-02,216,0
2.249000e-02,222,0.08
2.250000e-02,222,0
2.251000e-02,216,0
2.252000e-02,222,0
2.253000e-02,228,0
2.254000e-02,216,0
2.255000e-02,222,0
2.256000e-02,228,0
2.257000e-02,228,0
2.258000e-02,222,0
2.259000e-02,222,0
2.260000e-02,228,0
2.261000e-02,228,0
2.262000e-02,228,0
2.263000e-02,228,-0.08
2.264000e-02,228,0
2.265000e-02,234,0
2.266000e-02,228,0
2.267000e-02,234,0
2.268000e-02,240,0
2.269000e-02,234,0
2.270000e-02,234,-0.08
2.271000e-02,234,0
2.272000e-02,234,0
2.273000e-02,234,0
2.274000e-02,240,0
2.275000e-02,246,-0.08
2.276000e-02,234,0
2.277000e-02,240,0
2.278000e-02,234,0
2.279000e-02,240,0
2.280000e-02,240,0
2.281000e-02,240,0
2.282000e-02,240,-0.08
2.283000e-02,246,0
2.284000e-02,246,0
2.285000e-02,252,0
2.286000e-02,246,-0.08
2.287000e-02,246,0
2.288000e-02,246,-0.08
2.289000e-02,246,0
2.290000e-02,246,0
2.291000e-02,246,-0.08
2.292000e-02,252,0
2.293000e-02,252,0
2.294000e-02,252,0
2.295000e-02,252,-0.08
2.296000e-02,252,0
2.297000e-02,252,0
2.298000e-02,246,0
2.299000e-02,246,0
2.300000e-02,252,0
2.301000e-02,252,0
2.302000e-02,252,0
2.303000e-02,252,0
2.304000e-02,264,0
2.305000e-02,258,0
2.306000e-02,258,0
2.307000e-02,258,0
2.308000e-02,258,0
2.309000e-02,258,0
2.310000e-02,264,0
2.311000e-02,264,0
2.312000e-02,264,0
2.313000e-02,258,0
2.314000e-02,258,0
2.315000e-02,264,0
2.316000e-02,258,0
2.317000e-02,264,0
2.318000e-02,270,0
2.319000e-02,264,0
2.320000e-02,270,0
2.321000e-02,264,0
2.322000e-02,270,0
2.323000e-02,276,0
2.324000e-02,270,-0.08
2.325000e-02,276,0.08
2.326000e-02,270,0
2.327000e-02,270,0
2.328000e-02,276,0
2.329000e-02,282,-0.08
2.330000e-02,276,0
2.331000e-02,276,0
2.332000e-02,276,0
2.333000e-02,270,-0.08
2.334000e-02,276,0
2.335000e-02,276,0
2.336000e-02,270,0
2.337000e-02,282,0
2.338000e-02,276,-0.08
2.339000e-02,288,-0.08
2.340000e-02,288,0
2.341000e-02,282,0
2.342000e-02,282,0
2.343000e-02,282,0
2.344000e-02,282,0
2.345000e-02,288,0
2.346000e-02,288,0
2.347000e-02,288,0
2.348000e-02,282,0
2.349000e-02,288,-0.08
2.350000e-02,288,0
2.351000e-02,288,0
2.352000e-02,282,0
2.353000e-02,294,0
2.354000e-02,294,0
2.355000e-02,294,0
2.356000e-02,294,-0.08
2.357000e-02,288,0
2.358000e-02,294,-0.08
2.359000e-02,288,0
2.360000e-02,294,0
2.361000e-02,294,-0.08
2.362000e-02,294,0
2.363000e-02,294,0
2.364000e-02,300,0
2.365000e-02,288,-0.08
2.366000e-02,294,0
2.367000e-02,294,-0.08
2.368000e-02,294,0
2.369000e-02,294,0
2.370000e-02,294,0
2.371000e-02,306,0
2.372000e-02,300,0.08
2.373000e-02,300,-0.08
2.374000e-02,294,-0.08
2.375000e-02,300,0
2.376000e-02,300,0
2.377000e-02,300,0
2.378000e-02,300,0
2.379000e-02,300,0
2.380000e-02,294,-0.08
2.381000e-02,312,0
2.382000e-02,300,0
2.383000e-02,306,-0.08
2.384000e-02,300,0
2.385000e-02,306,-0.08
2.386000e-02,300,0
2.387000e-02,306,0
2.388000e-02,306,0
2.389000e-02,294,0
2.390000e-02,300,0
2.391000e-02,300,-0.08
2.392000e-02,312,-0.08
2.393000e-02,300,0
2.394000e-02,312,0
2.395000e-02,312,0
2.396000e-02,312,0
2.397000e-02,318,-0.08
2.398000e-02,312,-0.08
2.399000e-02,312,0
2.400000e-02,306,-0.08
2.401000e-02,306,0
2.402000e-02,306,0
2.403000e-02,312,-0.08
2.404000e-02,306,0
2.405000e-02,312,0
2.406000e-02,312,0
2.407000e-02,306,0
2.408000e-02,306,-0.08
2.409000e-02,312,-0.08
2.410000e-02,318,-0.08
2.411000e-02,312,-0.08
2.412000e-02,318,-0.08
2.413000e-02,312,0
2.414000e-02,306,-0.08
2.415000e-02,318,-0.08
2.416000e-02,312,0
2.417000e-02,312,-0.08
2.418000e-02,306,0
2.419000e-02,318,0
2.420000e-02,312,-0.08
2.421000e-02,318,0
2.422000e-02,312,0
2.423000e-02,318,0
2.424000e-02,312,-0.08
2.425000e-02,318,0
2.426000e-02,312,-0.08
2.427000e-02,312,0
2.428000e-02,312,0
2.429000e-02,318,0
2.430000e-02,318,0
2.431000e-02,318,0
2.432000e-02,306,-0.08
2.433000e-02,312,-0.08
2.434000e-02,318,0.08
2.435000e-02,312,-0.08
2.436000e-02,318,0
2.437000e-02,318,0
2.438000e-02,312,0
2.439000e-02,306,0
2.440000e-02,324,-0.08
2.441000e-02,318,-0.08
2.442000e-02,324,0
2.443000e-02,318,-0.08
2.444000e-02,318,0
2.445000e-02,318,0
2.446000e-02,312,0
2.447000e-02,318,-0.08
2.448000e-02,318,0
2.449000e-02,318,-0.08
2.450000e-02,318,-0.08
2.451000e-02,324,-0.08
2.452000e-02,318,-0.08
2.453000e-02,312,-0.08
2.454000e-02,318,0
2.455000e-02,324,-0.08
2.456000e-02,318,0
2.457000e-02,318,0
2.458000e-02,318,-0.08
2.459000e-02,318,0
2.460000e-02,312,-0.08
2.461000e-02,318,-0.16
2.462000e-02,324,0
2.463000e-02,318,0
2.464000e-02,324,0
2.465000e-02,318,0
2.466000e-02,318,0
2.467000e-02,324,-0.08
2.468000e-02,318,-0.08
2.469000e-02,318,0.08
2.470000e-02,324,-0.08
2.471000e-02,324,-0.08
2.472000e-02,318,-0.08
2.473000e-02,318,-0.08
2.474000e-02,324,0
2.475000e-02,324,0
2.476000e-02,318,-0.08
2.477000e-02,324,-0.08
2.478000e-02,324,0
2.479000e-02,318,-0.08
2.480000e-02,324,-0.08
2.481000e-02,312,0
2.482000e-02,318,-0.08
2.483000e-02,318,0
2.484000e-02,318,-0.08
2.485000e-02,318,-0.08
2.486000e-02,324,0
2.487000e-02,330,-0.08
2.488000e-02,318,-0.08
2.489000e-02,318,0
2.490000e-02,324,-0.08
2.491000e-02,324,-0.08
2.492000e-02,318,0
2.493000e-02,318,-0.08
2.494000e-02,318,-0.08
2.495000e-02,318,0
2.496000e-02,318,-0.08
2.497000e-02,318,-0.08
2.498000e-02,312,0
2.499000e-02,324,-0.08
2.500000e-02,312,-0.08
2.501000e-02,318,-0.08
2.502000e-02,318,-0.08
2.503000e-02,318,-0.08
2.504000e-02,318,0
2.505000e-02,318,-0.08
2.506000e-02,318,-0.08
2.507000e-02,324,-0.08
2.508000e-02,318,-0.08
2.509000e-02,324,0
2.510000e-02,324,-0.08
2.511000e-02,318,-0.08
2.512000e-02,324,-0.08
2.513000e-02,318,-0.08
2.514000e-02,318,-0.08
2.515000e-02,318,-0.08
2.516000e-02,318,-0.08
2.517000e-02,312,-0.08
2.518000e-02,318,0
2.519000e-02,318,-0.08
2.520000e-02,318,-0.08
2.521000e-02,318,0
2.522000e-02,318,-0.08
2.523000e-02,318,-0.08
2.524000e-02,318,0
2.525000e-02,324,-0.16
2.526000e-02,318,-0.08
2.527000e-02,318,0
2.528000e-02,330,-0.08
2.529000e-02,318,-0.08
2.530000e-02,318,-0.08
2.531000e-02,318,-0.08
2.532000e-02,318,-0.08
2.533000e-02,318,0
2.534000e-02,318,-0.08
2.535000e-02,318,-0.08
2.536000e-02,324,0
2.537000e-02,318,-0.08
2.538000e-02,324,-0.08
2.539000e-02,324,-0.08
2.540000e-02,312,-0.08
2.541000e-02,324,-0.08
2.542000e-02,318,0
2.543000e-02,318,-0.08
2.544000e-02,318,-0.08
2.545000e-02,318,-0.08
2.546000e-02,324,-0.08
2.547000e-02,318,0
2.548000e-02,318,-0.08
2.549000e-02,318,-0.08
2.550000e-02,312,0
2.551000e-02,324,-0.08
2.552000e-02,318,-0.08
2.553000e-02,318,0
2.554000e-02,318,-0.08
2.555000e-02,318,-0.08
2.556000e-02,318,-0.08
2.557000e-02,312,-0.08
2.558000e-02,312,-0.08
2.559000e-02,318,0
2.560000e-02,306,-0.08
2.561000e-02,306,-0.08
2.562000e-02,312,0
2.563000e-02,318,0
2.564000e-02,318,-0.08
2.565000e-02,318,0
2.566000e-02,318,-0.08
2.567000e-02,312,-0.08
2.568000e-02,312,-0.08
2.569000e-02,312,-0.08
2.570000e-02,318,-0.08
2.571000e-02,318,0
2.572000e-02,318,-0.16
2.573000e-02,312,-0.08
2.574000e-02,312,0
2.575000e-02,312,-0.08
2.576000e-02,318,-0.08
2.577000e-02,312,-0.08
2.578000e-02,318,-0.08
2.579000e-02,318,-0.08
2.580000e-02,312,-0.08
2.581000e-02,318,-0.08
2.582000e-02,318,0
2.583000e-02,318,-0.08
2.584000e-02,312,-0.08
2.585000e-02,312,-0.08
2.586000e-02,312,0
2.587000e-02,312,-0.08
2.588000e-02,312,0
2.589000e-02,312,-0.08
2.590000e-02,318,-0.08
2.591000e-02,312,0
2.592000e-02,312,-0.08
2.593000e-02,318,-0.08
2.594000e-02,312,0
2.595000e-02,312,-0.08
2.596000e-02,312,-0.08
2.597000e-02,312,-0.08
2.598000e-02,312,-0.08
2.599000e-02,306,-0.08
2.600000e-02,306,-0.08
2.601000e-02,300,-0.08
2.602000e-02,312,-0.08
2.603000e-02,306,0
2.604000e-02,306,-0.08
2.605000e-02,306,-0.08
2.606000e-02,306,0
2.607000e-02,312,-0.08
2.608000e-02,306,-0.08
2.609000e-02,300,-0.08
2.610000e-02,300,-0.08
2.611000e-02,306,-0.08
2.612000e-02,306,0
2.613000e-02,306,-0.08
2.614000e-02,300,-0.08
2.615000e-02,300,-0.08
2.616000e-02,300,-0.16
2.617000e-02,300,-0.08
2.618000e-02,300,-0.08
2.619000e-02,306,-0.08
2.620000e-02,306,-0.16
2.621000e-02,294,-0.08
2.622000e-02,300,0
2.623000e-02,294,-0.08
2.624000e-02,294,-0.08
2.625000e-02,300,-0.08
2.626000e-02,294,-0.08
2.627000e-02,300,-0.08
2.628000e-02,294,-0.08
2.629000e-02,300,-0.08
2.630000e-02,306,-0.08
2.631000e-02,294,-0.08
2.632000e-02,294,-0.08
2.633000e-02,294,-0.08
2.634000e-02,300,-0.08
2.635000e-02,294,0
2.636000e-02,288,-0.08
2.637000e-02,294,-0.08
2.638000e-02,288,-0.08
2.639000e-02,294,-0.08
2.640000e-02,300,-0.08
2.641000e-02,288,-0.08
2.642000e-02,294,-0.08
2.643000e-02,288,-0.08
2.644000e-02,294,-0.08
2.645000e-02,294,-0.08
2.646000e-02,288,-0.08
2.647000e-02,288,-0.08
2.648000e-02,294,-0.08
2.649000e-02,288,-0.08
2.650000e-02,282,0
2.651000e-02,288,-0.08
2.652000e-02,288,-0.08
2.653000e-02,288,-0.08
2.654000e-02,288,-0.08
2.655000e-02,288,-0.08
2.656000e-02,282,0
2.657000e-02,288,-0.08
2.658000e-02,276,-0.08
2.659000e-02,282,-0.08
2.660000e-02,282,-0.08
2.661000e-02,282,0
2.662000e-02,288,0
2.663000e-02,276,-0.08
2.664000e-02,282,-0.16
2.665000e-02,282,-0.16
2.666000e-02,276,-0.08
2.667000e-02,282,-0.08
2.668000e-02,282,-0.08
2.669000e-02,276,-0.08
2.670000e-02,276,-0.08
2.671000e-02,276,-0.08
2.672000e-02,270,-0.08
2.673000e-02,276,-0.08
2.674000e-02,276,-0.08
2.675000e-02,276,-0.08
2.676000e-02,276,-0.08
2.677000e-02,270,-0.08
2.678000e-02,270,-0.08
2.679000e-02,270,-0.08
2.680000e-02,270,-0.16
2.681000e-02,270,-0.08
2.682000e-02,276,-0.08
2.683000e-02,270,-0.08
2.684000e-02,270,-0.08
2.685000e-02,270,-0.08
2.686000e-02,276,-0.08
2.687000e-02,270,-0.08
2.688000e-02,270,-0.08
2.689000e-02,264,-0.08
2.690000e-02,270,-0.08
2.691000e-02,264,-0.08
2.692000e-02,264,-0.08
2.693000e-02,264,-0.16
2.694000e-02,264,-0.08
2.695000e-02,264,-0.08
2.696000e-02,258,-0.08
2.697000e-02,258,-0.08
2.698000e-02,258,-0.08
2.699000e-02,264,-0.08
2.700000e-02,252,-0.08
2.701000e-02,264,-0.08
2.702000e-02,252,-0.08
2.703000e-02,264,-0.08
2.704000e-02,264,-0.08
2.705000e-02,252,-0.08
2.706000e-02,252,-0.08
2.707000e-02,258,-0.08
2.708000e-02,252,-0.08
2.709000e-02,246,-0.08
2.710000e-02,252,-0.16
2.711000e-02,258,-0.08
2.712000e-02,246,-0.08
2.713000e-02,246,-0.08
2.714000e-02,252,-0.08
2.715000e-02,246,-0.08
2.716000e-02,246,-0.16
2.717000e-02,252,-0.08
2.718000e-02,246,-0.08
2.719000e-02,240,0
2.720000e-02,246,-0.08
2.721000e-02,246,-0.16
2.722000e-02,240,0
2.723000e-02,246,-0.08
2.724000e-02,240,-0.08
2.725000e-02,234,-0.08
2.726000e-02,234,0
2.727000e-02,240,-0.08
2.728000e-02,240,-0.08
2.729000e-02,234,-0.08
2.730000e-02,234,-0.08
2.731000e-02,240,-0.08
2.732000e-02,240,-0.08
2.733000e-02,234,0
2.734000e-02,240,-0.08
2.735000e-02,234,-0.08
2.736000e-02,240,-0.08
2.737000e-02,234,-0.08
2.738000e-02,240,-0.08
2.739000e-02,234,-0.08
2.740000e-02,234,-0.08
2.741000e-02,234,-0.16
2.742000e-02,234,-0.08
2.743000e-02,228,-0.08
2.744000e-02,222,-0.16
2.745000e-02,222,-0.08
2.746000e-02,228,-0.08
2.747000e-02,222,-0.08
2.748000e-02,222,-0.08
2.749000e-02,228,-0.08
2.750000e-02,222,-0.08
2.751000e-02,222,-0.08
2.752000e-02,222,-0.08
2.753000e-02,222,-0.16
2.754000e-02,222,-0.08
2.755000e-02,222,-0.08
2.756000e-02,222,-0.08
2.757000e-02,216,-0.16
2.758000e-02,216,-0.08
2.759000e-02,210,-0.08
2.760000e-02,216,-0.08
2.761000e-02,204,-0.08
2.762000e-02,216,-0.08
2.763000e-02,216,-0.08
2.764000e-02,210,-0.08
2.765000e-02,210,-0.08
2.766000e-02,210,-0.16
2.767000e-02,204,-0.16
2.768000e-02,210,-0.08
2.769000e-02,204,-0.08
2.770000e-02,210,-0.08
2.771000e-02,204,-0.08
2.772000e-02,210,-0.08
2.773000e-02,204,-0.08
2.774000e-02,210,-0.08
2.775000e-02,198,-0.08
2.776000e-02,198,-0.08
2.777000e-02,204,-0.08
2.778000e-02,204,-0.16
2.779000e-02,192,-0.16
2.780000e-02,198,-0.08
2.781000e-02,198,-0.08
2.782000e-02,198,-0.08
2.783000e-02,192,-0.08
2.784000e-02,192,-0.08
2.785000e-02,192,-0.08
2.786000e-02,192,-0.08
2.787000e-02,186,-0.08
2.788000e-02,198,-0.08
2.789000e-02,198,-0.08
2.790000e-02,186,-0.08
2.791000e-02,192,-0.08
2.792000e-02,186,-0.08
2.793000e-02,192,-0.08
2.794000e-02,186,-0.08
2.795000e-02,186,-0.08
2.796000e-02,192,-0.08
2.797000e-02,180,-0.16
2.798000e-02,186,-0.08
2.799000e-02,186,-0.08
2.800000e-02,186,-0.08
2.801000e-02,186,-0.08
2.802000e-02,186,-0.08
2.803000e-02,180,-0.08
2.804000e-02,186,-0.08
2.805000e-02,186,-0.08
2.806000e-02,180,-0.08
2.807000e-02,174,-0.08
2.808000e-02,180,-0.08
2.809000e-02,174,-0.08
2.810000e-02,180,-0.08
2.811000e-02,174,-0.08
2.812000e-02,174,-0.08
2.813000e-02,174,-0.08
2.814000e-02,174,-0.16
2.815000e-02,174,-0.08
2.816000e-02,174,-0.08
2.817000e-02,168,-0.08
2.818000e-02,174,-0.16
2.819000e-02,168,-0.08
2.820000e-02,174,-0.08
2.821000e-02,168,-0.08
2.822000e-02,174,-0.08
2.823000e-02,168,-0.08
2.824000e-02,168,-0.08
2.825000e-02,162,-0.08
2.826000e-02,168,-0.08
2.827000e-02,162,-0.08
2.828000e-02,174,-0.08
2.829000e-02,168,-0.16
2.830000e-02,162,-0.08
2.831000e-02,162,-0.08
2.832000e-02,162,-0.08
2.833000e-02,162,-0.08
2.834000e-02,156,-0.08
2.835000e-02,162,-0.08
2.836000e-02,156,-0.08
2.837000e-02,156,-0.08
2.838000e-02,162,-0.08
2.839000e-02,156,-0.08
2.840000e-02,156,-0.08
2.841000e-02,156,-0.08
2.842000e-02,150,-0.08
2.843000e-02,156,-0.08
2.844000e-02,150,-0.08
2.845000e-02,150,-0.08
2.846000e-02,144,-0.08
2.847000e-02,144,-0.08
2.848000e-02,144,-0.08
2.849000e-02,144,-0.08
2.850000e-02,144,-0.08
2.851000e-02,150,-0.08
2.852000e-02,138,-0.08
2.853000e-02,138,-0.08
2.854000e-02,144,-0.08
2.855000e-02,144,-0.08
2.856000e-02,144,-0.08
2.857000e-02,144,-0.08
2.858000e-02,138,-0.08
2.859000e-02,138,-0.08
2.860000e-02,138,-0.08
2.861000e-02,138,-0.08
2.862000e-02,132,-0.08
2.863000e-02,132,-0.08
2.864000e-02,138,-0.08
2.865000e-02,132,-0.16
2.866000e-02,132,-0.08
2.867000e-02,132,-0.08
2.868000e-02,132,-0.16
2.869000e-02,126,-0.08
2.870000e-02,120,-0.08
2.871000e-02,126,-0.16
2.872000e-02,132,-0.08
2.873000e-02,120,-0.08
2.874000e-02,120,-0.08
2.875000e-02,120,-0.08
2.876000e-02,114,-0.08
2.877000e-02,120,-0.08
2.878000e-02,120,-0.08
2.879000e-02,114,-0.08
2.880000e-02,114,-0.08
2.881000e-02,120,-0.16
2.882000e-02,114,-0.08
2.883000e-02,120,-0.08
2.884000e-02,114,-0.08
2.885000e-02,114,-0.08
2.886000e-02,114,-0.08
2.887000e-02,114,-0.08
2.888000e-02,114,-0.08
2.889000e-02,114,-0.08
2.890000e-02,108,-0.08
2.891000e-02,108,-0.08
2.892000e-02,108,-0.08
2.893000e-02,108,-0.08
2.894000e-02,102,-0.16
2.895000e-02,108,-0.08
2.896000e-02,108,-0.16
2.897000e-02,102,-0.08
2.898000e-02,102,-0.08
2.899000e-02,102,-0.08
2.900000e-02,102,-0.08
2.901000e-02,96,-0.16
2.902000e-02,102,-0.08
2.903000e-02,96,0
2.904000e-02,96,-0.08
2.905000e-02,108,-0.08
2.906000e-02,96,-0.08
2.907000e-02,90,-0.08
2.908000e-02,96,-0.08
2.909000e-02,90,-0.08
2.910000e-02,96,-0.08
2.911000e-02,96,-0.08
2.912000e-02,90,-0.16
2.913000e-02,90,-0.08
2.914000e-02,96,-0.08
2.915000e-02,90,-0.08
2.916000e-02,90,-0.08
2.917000e-02,84,-0.08
2.918000e-02,84,-0.08
2.919000e-02,78,-0.08
2.920000e-02,84,-0.08
2.921000e-02,84,-0.08
2.922000e-02,84,-0.08
2.923000e-02,78,-0.08
2.924000e-02,78,-0.16
2.925000e-02,78,-0.08
2.926000e-02,78,-0.08
2.927000e-02,78,-0.08
2.928000e-02,78,-0.08
2.929000e-02,78,-0.08
2.930000e-02,78,-0.08
2.931000e-02,72,-0.08
2.932000e-02,78,-0.08
2.933000e-02,72,-0.08
2.934000e-02,72,-0.08
2.935000e-02,72,-0.08
2.936000e-02,66,-0.16
2.937000e-02,66,-0.08
2.938000e-02,72,-0.08
2.939000e-02,66,-0.08
2.940000e-02,66,-0.08
2.941000e-02,66,-0.08
2.942000e-02,60,-0.08
2.943000e-02,60,-0.08
2.944000e-02,60,-0.08
2.945000e-02,54,-0.08
2.946000e-02,54,-0.08
2.947000e-02,60,-0.08
2.948000e-02,54,-0.08
2.949000e-02,54,-0.08
2.950000e-02,54,-0.08
2.951000e-02,54,-0.16
2.952000e-02,48,-0.08
2.953000e-02,54,-0.08
2.954000e-02,42,-0.08
2.955000e-02,54,-0.08
2.956000e-02,42,-0.08
2.957000e-02,42,-0.08
2.958000e-02,48,-0.08
2.959000e-02,36,-0.16
2.960000e-02,42,-0.08
2.961000e-02,42,-0.08
2.962000e-02,36,-0.08
2.963000e-02,42,-0.08
2.964000e-02,36,-0.24
2.965000e-02,36,-0.08
2.966000e-02,36,0
2.967000e-02,36,-0.08
2.968000e-02,36,-0.08
2.969000e-02,30,-0.08
2.970000e-02,30,-0.08
2.971000e-02,30,-0.16
2.972000e-02,30,-0.16
2.973000e-02,24,-0.08
2.974000e-02,30,-0.08
2.975000e-02,24,-0.16
2.976000e-02,30,-0.08
2.977000e-02,24,-0.08
2.978000e-02,18,-0.08
2.979000e-02,24,-0.08
2.980000e-02,18,-0.08
2.981000e-02,18,-0.16
2.982000e-02,12,-0.16
2.983000e-02,12,-0.08
2.984000e-02,18,-0.08
2.985000e-02,6,-0.16
2.986000e-02,12,-0.08
2.987000e-02,12,-0.08
2.988000e-02,6,-0.24
2.989000e-02,6,-0.16
2.990000e-02,6,-0.08
2.991000e-02,6,-0.08
2.992000e-02,12,-0.16
2.993000e-02,0,-0.16
2.994000e-02,0,-0.08
2.995000e-02,6,-0.08
2.996000e-02,0,-0.08
2.997000e-02,0,-0.08
2.998000e-02,0,-0.16
2.999000e-02,0,-0.08
3.000000e-02,0,-0.08
3.001000e-02,0,-0.08
3.002000e-02,-6,-0.08
3.003000e-02,-6,-0.16
3.004000e-02,-6,-0.08
3.005000e-02,-6,-0.08
3.006000e-02,-6,-0.16
3.007000e-02,-6,-0.08
3.008000e-02,-12,-0.08
3.009000e-02,-12,-0.16
3.010000e-02,-12,-0.08
3.011000e-02,-12,-0.08
3.012000e-02,-18,-0.08
3.013000e-02,-18,-0.16
3.014000e-02,-12,-0.16
3.015000e-02,-12,-0.08
3.016000e-02,-18,0
3.017000e-02,-24,-0.08
3.018000e-02,-18,-0.16
3.019000e-02,-24,-0.08
3.020000e-02,-30,-0.08
3.021000e-02,-18,-0.08
3.022000e-02,-24,-0.16
3.023000e-02,-30,-0.16
3.024000e-02,-30,-0.08
3.025000e-02,-30,-0.08
3.026000e-02,-24,-0.16
3.027000e-02,-30,-0.08
3.028000e-02,-30,-0.08
3.029000e-02,-36,-0.08
3.030000e-02,-36,-0.08
3.031000e-02,-30,-0.16
3.032000e-02,-36,-0.16
3.033000e-02,-36,-0.08
3.034000e-02,-42,-0.08
3.035000e-02,-42,-0.08
3.036000e-02,-36,-0.08
3.037000e-02,-42,-0.16
3.038000e-02,-42,-0.08
3.039000e-02,-42,-0.08
3.040000e-02,-42,-0.08
3.041000e-02,-42,-0.08
3.042000e-02,-42,-0.08
3.043000e-02,-48,-0.08
3.044000e-02,-42,-0.08
3.045000e-02,-48,-0.08
3.046000e-02,-54,-0.08
3.047000e-02,-48,-0.08
3.048000e-02,-48,-0.08
3.049000e-02,-54,-0.08
3.050000e-02,-54,-0.16
3.051000e-02,-54,-0.08
3.052000e-02,-54,-0.08
3.053000e-02,-60,-0.08
3.054000e-02,-60,-0.08
3.055000e-02,-60,-0.08
3.056000e-02,-60,-0.08
3.057000e-02,-60,-0.08
3.058000e-02,-54,-0.08
3.059000e-02,-66,-0.08
3.060000e-02,-60,-0.08
3.061000e-02,-60,-0.08
3.062000e-02,-60,-0.08
3.063000e-02,-66,-0.08
3.064000e-02,-60,-0.08
3.065000e-02,-60,-0.08
3.066000e-02,-66,-0.08
3.067000e-02,-78,-0.08
3.068000e-02,-66,-0.08
3.069000e-02,-66,-0.08
3.070000e-02,-78,-0.08
3.071000e-02,-72,-0.08
3.072000e-02,-78,-0.08
3.073000e-02,-72,-0.08
3.074000e-02,-78,-0.16
3.075000e-02,-84,-0.08
3.076000e-02,-78,-0.08
3.077000e-02,-78,-0.08
3.078000e-02,-78,-0.08
3.079000e-02,-78,-0.08
3.080000e-02,-78,-0.08
3.081000e-02,-84,-0.08
3.082000e-02,-78,-0.08
3.083000e-02,-90,-0.08
3.084000e-02,-84,-0.08
3.085000e-02,-84,-0.16
3.086000e-02,-84,-0.08
3.087000e-02,-90,-0.08
3.088000e-02,-96,-0.08
3.089000e-02,-90,-0.08
3.090000e-02,-90,-0.08
3.091000e-02,-102,-0.08
3.092000e-02,-96,-0.16
3.093000e-02,-90,-0.08
3.094000e-02,-96,-0.08
3.095000e-02,-96,-0.08
3.096000e-02,-102,-0.08
3.097000e-02,-96,-0.08
3.098000e-02,-96,0
3.099000e-02,-96,-0.08
3.100000e-02,-102,-0.08
3.101000e-02,-102,-0.08
3.102000e-02,-102,-0.08
3.103000e-02,-102,-0.16
3.104000e-02,-102,-0.08
3.105000e-02,-108,-0.16
3.106000e-02,-108,-0.08
3.107000e-02,-108,-0.08
3.108000e-02,-108,-0.08
3.109000e-02,-108,-0.08
3.110000e-02,-108,-0.08
3.111000e-02,-102,-0.16
3.112000e-02,-108,-0.08
3.113000e-02,-114,-0.08
3.114000e-02,-108,-0.08
3.115000e-02,-114,-0.08
3.116000e-02,-108,-0.16
3.117000e-02,-108,-0.08
3.118000e-02,-114,-0.08
3.119000e-02,-120,-0.08
3.120000e-02,-114,-0.08
3.121000e-02,-114,-0.08
3.122000e-02,-120,-0.08
3.123000e-02,-114,-0.16
3.124000e-02,-120,-0.08
3.125000e-02,-120,-0.08
3.126000e-02,-120,-0.08
3.127000e-02,-120,-0.08
3.128000e-02,-132,-0.08
3.129000e-02,-126,-0.16
3.130000e-02,-126,-0.16
3.131000e-02,-132,-0.08
3.132000e-02,-132,-0.08
3.133000e-02,-120,-0.08
3.134000e-02,-132,-0.08
3.135000e-02,-126,-0.08
3.136000e-02,-126,-0.08
3.137000e-02,-132,-0.08
3.138000e-02,-126,-0.08
3.139000e-02,-138,-0.08
3.140000e-02,-138,-0.08
3.141000e-02,-132,-0.16
3.142000e-02,-132,-0.16
3.143000e-02,-138,-0.08
3.144000e-02,-138,-0.08
3.145000e-02,-138,-0.08
3.146000e-02,-144,-0.08
3.147000e-02,-138,-0.16
3.148000e-02,-138,-0.16
3.149000e-02,-144,-0.08
3.150000e-02,-144,-0.08
3.151000e-02,-144,-0.16
3.152000e-02,-132,-0.16
3.153000e-02,-144,-0.08
3.154000e-02,-138,-0.08
3.155000e-02,-144,-0.08
3.156000e-02,-150,-0.08
3.157000e-02,-150,-0.08
3.158000e-02,-144,-0.08
3.159000e-02,-156,-0.08
3.160000e-02,-150,-0.08
3.161000e-02,-150,-0.08
3.162000e-02,-150,-0.08
3.163000e-02,-144,-0.08
3.164000e-02,-156,-0.08
3.165000e-02,-156,-0.16
3.166000e-02,-156,-0.08
3.167000e-02,-150,-0.08
3.168000e-02,-150,-0.08
3.169000e-02,-162,-0.08
3.170000e-02,-156,-0.08
3.171000e-02,-162,-0.08
3.172000e-02,-162,-0.08
3.173000e-02,-150,-0.16
3.174000e-02,-162,-0.16
3.175000e-02,-156,-0.08
3.176000e-02,-156,-0.08
3.177000e-02,-156,-0.08
3.178000e-02,-168,-0.08
3.179000e-02,-168,-0.08
3.180000e-02,-162,-0.08
3.181000e-02,-168,-0.08
3.182000e-02,-168,-0.16
3.183000e-02,-168,-0.16
3.184000e-02,-168,-0.08
3.185000e-02,-168,-0.08
3.186000e-02,-174,-0.08
3.187000e-02,-168,-0.08
3.188000e-02,-174,-0.08
3.189000e-02,-168,-0.08
3.190000e-02,-162,-0.16
3.191000e-02,-174,-0.08
3.192000e-02,-174,-0.08
3.193000e-02,-180,-0.08
