TIME,Uedf,IL,IR,Us
1.440000e-03,138,-5,1.4,120
1.450000e-03,132,-5.2,1.4,126
1.460000e-03,132,-5.2,1.6,132
1.470000e-03,138,-5.2,1.6,126
1.480000e-03,138,-5,1.4,132
1.490000e-03,144,-5,1.4,126
1.500000e-03,138,-4.8,1.6,132
1.510000e-03,138,-5,1.8,138
1.520000e-03,138,-5,1.6,126
1.530000e-03,144,-5,1.6,138
1.540000e-03,138,-5,1.6,132
1.550000e-03,150,-5,1.6,132
1.560000e-03,144,-4.8,1.6,132
1.570000e-03,138,-5,1.4,144
1.580000e-03,150,-5,1.6,138
1.590000e-03,150,-5,1.8,132
1.600000e-03,144,-5,1.6,126
1.610000e-03,144,-4.6,1.4,144
1.620000e-03,150,-4.8,1.6,138
1.630000e-03,156,-4.8,1.8,138
1.640000e-03,144,-4.6,1.8,144
1.650000e-03,144,-4.6,1.6,144
1.660000e-03,150,-5,1.6,138
1.670000e-03,150,-4.6,1.8,144
1.680000e-03,162,-4.8,1.8,144
1.690000e-03,144,-4.6,1.8,144
1.700000e-03,156,-4.6,1.6,138
1.710000e-03,156,-4.6,1.6,150
1.720000e-03,156,-4.6,1.8,138
1.730000e-03,156,-4.8,1.8,144
1.740000e-03,156,-4.8,1.8,144
1.750000e-03,156,-4.6,1.8,144
1.760000e-03,162,-4.6,1.6,150
1.770000e-03,156,-4.4,1.8,144
1.780000e-03,168,-4.6,2,150
1.790000e-03,156,-4.6,1.8,150
1.800000e-03,156,-4.4,1.8,150
1.810000e-03,168,-4.6,2,150
1.820000e-03,162,-4.6,1.6,156
1.830000e-03,168,-4.6,2,150
1.840000e-03,168,-4.8,2,150
1.850000e-03,162,-4.4,2,162
1.860000e-03,174,-4.4,2,162
1.870000e-03,168,-4.6,1.8,162
1.880000e-03,162,-4.4,2,156
1.890000e-03,162,-4.4,1.8,156
1.900000e-03,174,-4.4,2.2,168
1.910000e-03,168,-4.4,2,156
1.920000e-03,168,-4.2,1.8,162
1.930000e-03,168,-4.4,1.8,162
1.940000e-03,174,-4.4,1.8,168
1.950000e-03,168,-4.4,2,168
1.960000e-03,174,-4.6,1.8,162
1.970000e-03,174,-4.2,2,168
1.980000e-03,180,-4.2,2.2,168
1.990000e-03,174,-4.2,2,168
2.000000e-03,168,-4.4,2,174
2.010000e-03,174,-4.4,2.2,174
2.020000e-03,174,-4,2,162
2.030000e-03,174,-4.2,2.2,168
2.040000e-03,180,-4.4,2,174
2.050000e-03,180,-4.2,2.2,168
2.060000e-03,186,-4,2,168
2.070000e-03,180,-4,2.2,174
2.080000e-03,180,-4.2,2.2,180
2.090000e-03,180,-4.2,2.2,174
2.100000e-03,186,-4,2,180
2.110000e-03,180,-3.8,2.2,168
2.120000e-03,180,-4,2.2,180
2.130000e-03,180,-4.2,2.2,180
2.140000e-03,186,-4,2.2,180
2.150000e-03,192,-4,2.2,180
2.160000e-03,186,-4,2,180
2.170000e-03,186,-3.8,2.2,180
2.180000e-03,186,-4,2.2,174
2.190000e-03,186,-4,2.2,180
2.200000e-03,186,-4.2,2.2,186
2.210000e-03,186,-4,2.2,180
2.220000e-03,186,-4,2,180
2.230000e-03,192,-4,2.2,186
2.240000e-03,192,-3.8,2,192
2.250000e-03,186,-4,2.2,186
2.260000e-03,186,-4,2.4,186
2.270000e-03,192,-4,2.2,180
2.280000e-03,192,-3.8,2.2,186
2.290000e-03,192,-3.8,2.2,192
2.300000e-03,192,-3.8,2.4,192
2.310000e-03,192,-3.8,2.2,192
2.320000e-03,192,-3.8,2.4,192
2.330000e-03,192,-3.4,2,192
2.340000e-03,198,-3.8,2.4,186
2.350000e-03,198,-3.8,2.4,192
2.360000e-03,198,-3.8,2.2,192
2.370000e-03,198,-3.8,2.2,192
2.380000e-03,192,-3.8,2.6,186
2.390000e-03,198,-3.8,2.4,198
2.400000e-03,204,-3.6,2.4,204
2.410000e-03,198,-3.6,2.2,198
2.420000e-03,198,-3.8,2.4,192
2.430000e-03,204,-3.6,2.4,198
2.440000e-03,192,-3.6,2.4,192
2.450000e-03,204,-3.6,2.2,198
2.460000e-03,210,-3.6,2.6,198
2.470000e-03,204,-3.6,2.4,198
2.480000e-03,216,-3.4,2.4,192
2.490000e-03,210,-3.4,2.2,198
2.500000e-03,210,-3.6,2.6,204
2.510000e-03,210,-3.4,2.6,198
2.520000e-03,210,-3.4,2.4,204
2.530000e-03,216,-3.2,2.6,210
2.540000e-03,204,-3.2,2.4,210
2.550000e-03,210,-3.6,2.4,210
2.560000e-03,210,-3.6,2.6,204
2.570000e-03,216,-3.4,2.6,204
2.580000e-03,210,-3.2,2.4,204
2.590000e-03,216,-3.2,2.4,210
2.600000e-03,222,-3.4,2.6,210
2.610000e-03,222,-3.2,2.6,216
2.620000e-03,222,-3.4,2.6,210
2.630000e-03,222,-3.2,2.6,210
2.640000e-03,222,-3.4,2.6,216
2.650000e-03,216,-3.4,2.6,216
2.660000e-03,222,-3.2,2.6,222
2.670000e-03,210,-3.2,2.6,210
2.680000e-03,222,-3.2,2.6,222
2.690000e-03,222,-3.2,2.6,210
2.700000e-03,222,-3,2.8,228
2.710000e-03,228,-3,2.8,228
2.720000e-03,222,-3.2,2.6,222
2.730000e-03,222,-3.2,2.8,222
2.740000e-03,228,-3.2,2.6,222
2.750000e-03,228,-3,2.8,228
2.760000e-03,222,-3.2,2.8,228
2.770000e-03,228,-3.2,2.6,228
2.780000e-03,234,-3.2,2.8,228
2.790000e-03,234,-3,2.8,222
2.800000e-03,234,-3,2.8,228
2.810000e-03,234,-3,3,234
2.820000e-03,234,-2.8,2.8,228
2.830000e-03,234,-2.8,2.6,234
2.840000e-03,234,-2.6,2.8,228
2.850000e-03,234,-2.6,3,228
2.860000e-03,240,-2.8,2.8,228
2.870000e-03,246,-3,2.8,234
2.880000e-03,234,-2.8,2.8,234
2.890000e-03,240,-3,2.8,234
2.900000e-03,240,-3,2.6,240
2.910000e-03,240,-2.8,2.8,234
2.920000e-03,240,-3,2.8,240
2.930000e-03,240,-2.8,2.8,234
2.940000e-03,234,-2.8,3,234
2.950000e-03,234,-2.6,2.8,240
2.960000e-03,246,-2.6,2.8,240
2.970000e-03,240,-2.6,2.8,234
2.980000e-03,246,-2.4,2.8,246
2.990000e-03,240,-2.6,2.8,234
3.000000e-03,240,-2.6,3,240
3.010000e-03,240,-2.6,2.8,240
3.020000e-03,246,-2.8,3,240
3.030000e-03,240,-2.6,2.8,246
3.040000e-03,240,-2.2,2.8,240
3.050000e-03,234,-2.4,2.8,240
3.060000e-03,246,-2.4,3,240
3.070000e-03,246,-2.4,3,246
3.080000e-03,246,-2.4,2.8,246
3.090000e-03,246,-2.2,2.8,246
3.100000e-03,252,-2.4,2.8,246
3.110000e-03,246,-2.4,3,240
3.120000e-03,246,-2.4,3,252
3.130000e-03,252,-2.4,3,246
3.140000e-03,240,-2.4,2.8,246
3.150000e-03,246,-2.4,2.6,252
3.160000e-03,252,-2.2,2.8,240
3.170000e-03,252,-2.2,3,252
3.180000e-03,252,-2.2,3,252
3.190000e-03,258,-2.4,2.8,246
3.200000e-03,252,-2.2,3,258
3.210000e-03,258,-2.2,3,252
3.220000e-03,258,-2.2,2.8,258
3.230000e-03,252,-2,3,258
3.240000e-03,258,-2.2,3.2,252
3.250000e-03,258,-2.2,3,252
3.260000e-03,252,-2,3,258
3.270000e-03,264,-2.2,3,252
3.280000e-03,264,-2.2,3.2,258
3.290000e-03,264,-2.2,3,258
3.300000e-03,258,-2,3.2,258
3.310000e-03,264,-2,3.2,264
3.320000e-03,264,-2,2.8,264
3.330000e-03,270,-2,3,258
3.340000e-03,264,-2,3,258
3.350000e-03,264,-1.8,3,264
3.360000e-03,264,-1.8,3,264
3.370000e-03,264,-2,3.2,264
3.380000e-03,270,-1.8,3.2,258
3.390000e-03,264,-2,3,264
3.400000e-03,264,-1.6,3,264
3.410000e-03,270,-1.8,3,264
3.420000e-03,264,-2,3.2,270
3.430000e-03,270,-1.6,3,270
3.440000e-03,264,-1.6,3,264
3.450000e-03,276,-1.6,3.2,258
3.460000e-03,276,-1.8,3.6,276
3.470000e-03,270,-1.6,3.2,276
3.480000e-03,276,-1.4,3,276
3.490000e-03,270,-1.6,3.2,270
3.500000e-03,276,-1.8,3.2,270
3.510000e-03,276,-1.6,3.2,276
3.520000e-03,276,-1.4,3.2,276
3.530000e-03,270,-1.6,3.4,276
3.540000e-03,276,-1.6,3,276
3.550000e-03,270,-1.6,3.2,276
3.560000e-03,282,-1.6,3.2,276
3.570000e-03,270,-1.6,3.2,270
3.580000e-03,276,-1.4,3.2,276
3.590000e-03,276,-1.4,3.4,276
3.600000e-03,276,-1.6,3.2,276
3.610000e-03,276,-1.4,3.4,288
3.620000e-03,276,-1.4,3.2,282
3.630000e-03,282,-1.4,3.4,276
3.640000e-03,276,-1.4,3.4,282
3.650000e-03,282,-1.4,3.2,282
3.660000e-03,282,-1.2,3.4,282
3.670000e-03,282,-1.4,3.4,282
3.680000e-03,282,-1.2,3.2,282
3.690000e-03,288,-1.4,3.4,282
3.700000e-03,282,-1.2,3.4,288
3.710000e-03,282,-1,3.4,288
3.720000e-03,282,-1.2,3.4,288
3.730000e-03,288,-1.2,3.4,288
3.740000e-03,282,-1.2,3,282
3.750000e-03,282,-1.2,3.4,288
3.760000e-03,288,-1.2,3.2,282
3.770000e-03,282,-1.2,3.4,288
3.780000e-03,282,-1,3.4,288
3.790000e-03,282,-1,3.4,288
3.800000e-03,294,-1,3.6,288
3.810000e-03,288,-1,3.2,288
3.820000e-03,288,-1,3.6,288
3.830000e-03,288,-1,3.4,294
3.840000e-03,288,-0.8,3.2,288
3.850000e-03,288,-1,3.4,288
3.860000e-03,294,-0.8,3.4,288
3.870000e-03,288,-0.8,3.4,294
3.880000e-03,294,-1.2,3.4,288
3.890000e-03,294,-0.8,3.4,294
3.900000e-03,294,-0.8,3.4,294
3.910000e-03,294,-0.6,3.6,300
3.920000e-03,288,-1,3.4,294
3.930000e-03,288,-0.8,3.4,294
3.940000e-03,294,-0.8,3.4,294
3.950000e-03,294,-1,3.6,300
3.960000e-03,300,-1,3.6,300
3.970000e-03,288,-0.6,3.6,294
3.980000e-03,300,-0.8,3.6,294
3.990000e-03,294,-0.6,3.4,300
4.000000e-03,294,-0.8,3.6,294
4.010000e-03,294,-0.4,3.6,294
4.020000e-03,288,-0.6,3.4,294
4.030000e-03,294,-1,3.6,300
4.040000e-03,300,-0.6,3.6,300
4.050000e-03,300,-0.6,3.4,300
4.060000e-03,300,-0.6,3.4,300
4.070000e-03,294,-0.4,3.6,300
4.080000e-03,294,-0.6,3.6,300
4.090000e-03,300,-0.6,3.6,300
4.100000e-03,294,-0.4,3.4,294
4.110000e-03,294,-0.4,3.6,294
4.120000e-03,306,-0.4,3.4,306
4.130000e-03,300,-0.4,3.4,294
4.140000e-03,288,-0.4,3.6,306
4.150000e-03,300,-0.4,3.6,300
4.160000e-03,306,-0.2,3.6,300
4.170000e-03,300,-0.2,3.4,306
4.180000e-03,300,-0.4,3.6,306
4.190000e-03,300,-0.2,3.4,306
4.200000e-03,300,-0.2,3.6,300
4.210000e-03,294,-0.4,3.6,306
4.220000e-03,300,-0.4,3.4,312
4.230000e-03,294,-0.2,3.4,306
4.240000e-03,300,-0.2,3.6,306
4.250000e-03,300,-0.2,3.4,300
4.260000e-03,300,-0.2,3.4,300
4.270000e-03,300,-0.2,3.4,306
4.280000e-03,294,-0.2,3.4,306
4.290000e-03,300,-0.2,3.4,306
4.300000e-03,294,-0.2,3.6,312
4.310000e-03,300,0,3.4,306
4.320000e-03,294,0,3.6,300
4.330000e-03,300,0,3.6,306
4.340000e-03,300,0,3.6,312
4.350000e-03,300,0,3.6,300
4.360000e-03,300,0,3.6,306
4.370000e-03,294,0,3.6,300
4.380000e-03,294,0,3.6,300
4.390000e-03,300,0,3.6,312
4.400000e-03,306,0.2,3.6,312
4.410000e-03,288,0.2,3.6,300
4.420000e-03,294,0,3.8,312
4.430000e-03,300,0,3.6,306
4.440000e-03,300,0,3.6,306
4.450000e-03,306,0,3.6,306
4.460000e-03,294,0,3.6,306
4.470000e-03,300,0.2,3.6,306
4.480000e-03,300,0.2,3.4,312
4.490000e-03,300,0,3.6,306
4.500000e-03,300,-0.2,3.4,306
4.510000e-03,300,0.2,3.4,306
4.520000e-03,300,0.2,3.6,312
4.530000e-03,306,0.4,3.4,312
4.540000e-03,300,0.4,3.6,300
4.550000e-03,300,0.2,3.6,300
4.560000e-03,306,0.2,3.4,306
4.570000e-03,300,0,3.4,300
4.580000e-03,300,0.2,3.6,306
4.590000e-03,300,0.2,3.4,306
4.600000e-03,300,0.4,3.4,306
4.610000e-03,300,0.2,3.6,312
4.620000e-03,300,0.4,3.6,306
4.630000e-03,300,0.4,3.6,300
4.640000e-03,294,0.6,3.4,306
4.650000e-03,300,0.2,3.4,300
4.660000e-03,306,0.4,3.6,318
4.670000e-03,300,0.4,3.6,306
4.680000e-03,300,0.6,3.8,306
4.690000e-03,300,0.4,3.6,312
4.700000e-03,300,0.4,3.6,312
4.710000e-03,300,0.6,3.6,306
4.720000e-03,294,0.8,3.6,306
4.730000e-03,306,0.8,3.6,312
4.740000e-03,300,0.8,3.6,306
4.750000e-03,294,0.6,3.8,312
4.760000e-03,300,0.6,3.4,312
4.770000e-03,300,0.8,3.4,312
4.780000e-03,300,0.6,3.6,306
4.790000e-03,300,0.8,3.6,306
4.800000e-03,294,0.8,3.6,312
4.810000e-03,294,0.8,3.2,312
4.820000e-03,294,0.8,3.6,312
4.830000e-03,300,1,3.8,306
4.840000e-03,300,0.8,3.6,312
4.850000e-03,300,1,3.4,306
4.860000e-03,306,0.8,3.6,312
4.870000e-03,300,1.2,3.6,306
4.880000e-03,300,1,3.6,312
4.890000e-03,300,1,3.6,306
4.900000e-03,300,0.8,3.6,312
4.910000e-03,300,0.8,3.6,306
4.920000e-03,300,1,3.6,306
4.930000e-03,300,1.2,3.6,312
4.940000e-03,306,1,3.4,300
4.950000e-03,300,1.2,3.6,312
4.960000e-03,300,1.2,3.6,306
4.970000e-03,300,1,3.6,312
4.980000e-03,306,1.2,3.4,312
4.990000e-03,306,1.2,3.6,312
5.000000e-03,300,1.2,3.6,312
5.010000e-03,306,1.2,3.6,312
5.020000e-03,300,1.2,3.6,300
5.030000e-03,300,1.2,3.4,306
5.040000e-03,300,1.4,3.4,306
5.050000e-03,300,1.2,3.6,312
5.060000e-03,306,1.2,3.8,312
5.070000e-03,300,1.2,3.6,306
5.080000e-03,300,1.2,3.8,306
5.090000e-03,300,1.2,3.6,312
5.100000e-03,300,1.4,3.6,306
5.110000e-03,300,1.4,3.6,306
5.120000e-03,300,1.2,3.4,306
5.130000e-03,294,1.4,3.6,312
5.140000e-03,294,1.4,3.6,306
5.150000e-03,300,1.4,3.6,306
5.160000e-03,300,1.4,3.4,312
5.170000e-03,300,1.6,3.8,306
5.180000e-03,300,1.8,3.8,300
5.190000e-03,300,1.6,3.4,306
5.200000e-03,300,1.8,3.6,312
5.210000e-03,300,1.6,3.6,306
5.220000e-03,300,1.6,3.8,312
5.230000e-03,300,1.4,3.6,312
5.240000e-03,300,1.4,3.6,312
5.250000e-03,294,1.4,3.6,312
5.260000e-03,294,1.8,3.6,306
5.270000e-03,300,1.8,3.6,312
5.280000e-03,294,1.8,3.6,306
5.290000e-03,300,1.8,3.6,312
5.300000e-03,300,1.8,3.4,312
5.310000e-03,294,2,3.6,306
5.320000e-03,294,1.8,3.6,306
5.330000e-03,306,2,3.6,306
5.340000e-03,300,2,3.6,312
5.350000e-03,300,1.8,3.6,312
5.360000e-03,300,1.8,3.6,312
5.370000e-03,300,2,3.4,312
5.380000e-03,294,2.2,3.6,306
5.390000e-03,300,1.8,3.6,312
5.400000e-03,300,2,3.6,306
5.410000e-03,300,2,3.6,306
5.420000e-03,300,2,3.6,306
5.430000e-03,294,2.2,3.6,300
5.440000e-03,300,2,3.6,306
5.450000e-03,300,2.2,3.8,306
5.460000e-03,300,2.2,3.6,306
5.470000e-03,300,2.2,3.4,306
5.480000e-03,300,2.2,3.4,300
5.490000e-03,294,2,3.6,312
5.500000e-03,306,2.2,3.6,312
5.510000e-03,300,2.2,3.4,312
5.520000e-03,306,2,3.4,306
5.530000e-03,294,2.2,3.4,312
5.540000e-03,300,2.4,3.6,306
5.550000e-03,300,2.4,3.6,318
5.560000e-03,300,2.2,3.4,300
5.570000e-03,294,2.4,3.6,312
5.580000e-03,294,2.2,3.4,306
5.590000e-03,300,2.4,3.6,306
5.600000e-03,294,2.4,3.6,312
5.610000e-03,294,2.4,3.6,306
5.620000e-03,294,2.2,3.4,300
5.630000e-03,306,2.6,3.6,300
5.640000e-03,300,2.6,3.6,312
5.650000e-03,300,2.6,3.4,312
5.660000e-03,294,2.6,3.4,306
5.670000e-03,294,2.4,3.6,306
5.680000e-03,294,2.8,3.6,312
5.690000e-03,300,2.8,3.4,300
5.700000e-03,306,2.6,3.4,306
5.710000e-03,294,2.6,3.2,306
5.720000e-03,294,2.6,3.4,306
5.730000e-03,294,2.8,3.6,312
5.740000e-03,294,2.6,3.6,306
5.750000e-03,300,2.6,3.6,306
5.760000e-03,288,2.6,3.6,306
5.770000e-03,300,2.8,3.4,312
5.780000e-03,294,2.8,3.6,312
5.790000e-03,300,2.8,3.6,312
5.800000e-03,300,3,3.6,306
5.810000e-03,300,2.6,3.6,312
5.820000e-03,294,2.8,3.4,306
5.830000e-03,294,2.8,3.6,300
5.840000e-03,300,2.8,3.6,306
5.850000e-03,288,3,3.4,306
5.860000e-03,288,2.8,3.6,306
5.870000e-03,300,3,3.6,306
5.880000e-03,288,2.8,3.6,300
5.890000e-03,294,3,3.4,306
5.900000e-03,294,3,3.6,300
5.910000e-03,294,2.8,3.4,306
5.920000e-03,288,3,3.4,306
5.930000e-03,294,2.8,3.4,300
5.940000e-03,288,3.2,3.2,300
5.950000e-03,288,3.2,3.6,300
5.960000e-03,300,3.2,3.4,306
5.970000e-03,288,3.2,3.6,306
5.980000e-03,288,3.2,3.6,300
5.990000e-03,288,3,3.4,300
6.000000e-03,288,3,3.4,300
6.010000e-03,294,3,3.4,306
6.020000e-03,288,3.2,3.4,300
6.030000e-03,288,3,3.4,300
6.040000e-03,288,3.4,3.4,300
6.050000e-03,288,3.2,3.4,294
6.060000e-03,288,3.4,3.4,300
6.070000e-03,288,3.2,3.2,294
6.080000e-03,288,3.2,3.2,306
6.090000e-03,282,3.2,3.4,300
6.100000e-03,282,3,3.2,294
6.110000e-03,282,3.2,3.4,294
6.120000e-03,288,3.2,3.2,300
6.130000e-03,282,3.4,3.6,294
6.140000e-03,276,3.2,3.4,300
6.150000e-03,282,3.2,3.4,294
6.160000e-03,282,3.4,3.4,300
6.170000e-03,282,3.4,3.4,294
6.180000e-03,282,3.2,3.2,294
6.190000e-03,288,3.6,3.4,294
6.200000e-03,288,3.4,3.4,294
6.210000e-03,276,3.4,3.2,294
6.220000e-03,282,3.6,3.4,294
6.230000e-03,282,3.4,3.2,294
6.240000e-03,282,3.6,3.2,288
6.250000e-03,282,3.6,3.4,288
6.260000e-03,288,3.6,3.4,294
6.270000e-03,282,3.6,3.2,294
6.280000e-03,282,3.8,3.2,288
6.290000e-03,276,3.6,3.2,288
6.300000e-03,282,4,3.4,300
6.310000e-03,276,3.6,3.4,288
6.320000e-03,282,3.8,3.6,294
6.330000e-03,270,3.8,3.2,288
6.340000e-03,276,3.6,3.2,288
6.350000e-03,282,3.6,3.2,294
6.360000e-03,270,3.6,3.2,294
6.370000e-03,276,4,3,294
6.380000e-03,276,4,3.2,294
6.390000e-03,270,3.8,3.2,288
6.400000e-03,282,3.8,3.2,282
6.410000e-03,270,4,3.2,294
6.420000e-03,270,4.2,3.2,282
6.430000e-03,276,3.8,3.2,288
6.440000e-03,276,4,3,282
6.450000e-03,264,4,3,288
6.460000e-03,276,4,3.2,288
6.470000e-03,270,4,3.2,282
6.480000e-03,270,4.2,3.2,288
6.490000e-03,270,4,3.2,282
6.500000e-03,270,4.2,3.2,276
6.510000e-03,264,3.8,3.2,282
6.520000e-03,270,4,3.2,282
6.530000e-03,270,4.2,3.2,282
6.540000e-03,270,4.2,3.2,282
6.550000e-03,264,4.2,3.2,276
6.560000e-03,264,4,3,282
6.570000e-03,264,4.2,3.2,276
6.580000e-03,270,4.2,3.2,276
6.590000e-03,264,4.2,3.2,282
6.600000e-03,264,4,3.2,276
6.610000e-03,258,4.2,3.2,288
6.620000e-03,264,4.4,3,276
6.630000e-03,264,4.4,3,282
6.640000e-03,258,4.2,3.2,282
6.650000e-03,258,4.4,3.2,276
6.660000e-03,258,4.2,3.4,276
6.670000e-03,264,4.2,3.2,276
6.680000e-03,264,4.4,3.4,270
6.690000e-03,258,4.4,3,276
6.700000e-03,258,4.4,2.8,282
6.710000e-03,258,4.4,3,282
6.720000e-03,258,4.4,2.8,270
6.730000e-03,264,4.4,3,270
6.740000e-03,264,4.4,3.2,270
6.750000e-03,252,4.6,3,270
6.760000e-03,252,4.6,3.2,270
6.770000e-03,258,4.6,3,276
6.780000e-03,252,4.4,3,276
6.790000e-03,252,4.4,3,270
6.800000e-03,252,4.8,3,270
6.810000e-03,258,4.6,3.2,270
6.820000e-03,252,4.4,3.2,270
6.830000e-03,252,4.4,3,270
6.840000e-03,252,4.6,3,264
6.850000e-03,252,4.8,3,270
6.860000e-03,246,4.8,3.2,264
6.870000e-03,252,4.8,3,264
6.880000e-03,252,4.8,3,270
6.890000e-03,246,4.6,3,264
6.900000e-03,246,4.6,3,258
6.910000e-03,252,4.6,2.8,258
6.920000e-03,252,4.8,3,258
6.930000e-03,246,4.8,3,258
6.940000e-03,246,4.8,3,252
6.950000e-03,246,4.8,3,258
6.960000e-03,240,4.8,3,252
6.970000e-03,246,4.6,2.8,258
6.980000e-03,246,4.8,3,264
6.990000e-03,240,5,2.8,258
7.000000e-03,240,4.8,2.6,264
7.010000e-03,240,5,3,258
7.020000e-03,240,5,3,252
7.030000e-03,246,4.8,2.8,264
7.040000e-03,240,4.8,2.8,258
7.050000e-03,240,4.8,3,258
7.060000e-03,240,5,2.8,252
7.070000e-03,234,4.8,2.8,252
7.080000e-03,234,4.8,3,258
7.090000e-03,240,5,3,258
7.100000e-03,234,5,2.8,252
7.110000e-03,234,4.8,2.8,258
7.120000e-03,228,4.8,3,252
7.130000e-03,234,5,2.6,252
7.140000e-03,234,5.2,2.8,246
7.150000e-03,234,5,2.6,246
7.160000e-03,234,5.2,2.6,246
7.170000e-03,234,5,3,240
7.180000e-03,234,5,2.8,246
7.190000e-03,228,5.2,2.8,246
7.200000e-03,228,5.2,2.8,240
7.210000e-03,222,4.8,2.6,240
7.220000e-03,222,5,2.6,240
7.230000e-03,234,5.2,2.8,240
7.240000e-03,228,5.2,2.8,240
7.250000e-03,222,5,2.6,246
7.260000e-03,222,5.4,2.8,240
7.270000e-03,222,5,2.4,234
7.280000e-03,222,5,2.4,240
7.290000e-03,222,5.2,2.6,240
7.300000e-03,216,5.2,2.6,240
7.310000e-03,228,5.4,2.6,240
7.320000e-03,210,5.2,2.6,234
7.330000e-03,222,5.2,2.4,234
7.340000e-03,216,5.6,2.6,234
7.350000e-03,222,5.2,2.8,234
7.360000e-03,222,5.4,2.6,228
7.370000e-03,216,5.4,2.6,234
7.380000e-03,228,5.6,2.8,234
7.390000e-03,216,5.4,2.4,228
7.400000e-03,210,5.4,2.4,228
7.410000e-03,222,5.2,2.6,234
7.420000e-03,216,5.4,2.6,228
7.430000e-03,210,5.4,2.4,228
7.440000e-03,210,5.4,2.4,222
7.450000e-03,210,5.4,2.4,234
7.460000e-03,210,5.6,2.6,228
7.470000e-03,216,5.6,2.4,222
7.480000e-03,210,5.4,2.4,234
7.490000e-03,210,5.6,2.4,228
7.500000e-03,210,5.4,2.6,228
7.510000e-03,210,5.6,2.6,222
7.520000e-03,204,5.6,2.4,222
7.530000e-03,210,5.4,2.4,222
7.540000e-03,210,5.6,2.4,222
7.550000e-03,210,5.6,2.4,228
7.560000e-03,204,5.4,2.4,228
7.570000e-03,204,5.8,2.6,216
7.580000e-03,204,5.6,2.2,216
7.590000e-03,210,5.6,2.6,216
7.600000e-03,204,5.6,2.4,216
7.610000e-03,204,5.8,2.4,216
7.620000e-03,198,5.6,2.4,222
7.630000e-03,204,5.8,2.2,216
7.640000e-03,198,5.8,2.4,222
7.650000e-03,198,5.8,2.2,216
7.660000e-03,210,5.6,2.2,204
7.670000e-03,192,5.8,2,210
7.680000e-03,198,5.6,2.2,216
7.690000e-03,192,5.8,2,216
7.700000e-03,198,5.6,2.2,210
7.710000e-03,198,5.8,2.2,210
7.720000e-03,198,5.8,2.2,210
7.730000e-03,192,5.8,2,210
7.740000e-03,186,5.8,2.2,210
7.750000e-03,192,5.8,2,198
7.760000e-03,192,5.8,2,204
7.770000e-03,186,5.8,2.2,198
7.780000e-03,186,5.8,2,192
7.790000e-03,192,5.8,2.2,204
7.800000e-03,186,6,2.2,204
7.810000e-03,186,5.8,2,204
7.820000e-03,180,6,2,204
7.830000e-03,186,6.2,2.2,198
7.840000e-03,186,5.8,2,204
7.850000e-03,180,6,2,192
7.860000e-03,174,6,2,192
7.870000e-03,186,6,1.8,198
7.880000e-03,180,5.8,2,198
7.890000e-03,180,6,2,192
7.900000e-03,186,6,2.2,186
7.910000e-03,174,6.2,2,192
7.920000e-03,180,6,2,192
7.930000e-03,174,6,1.8,186
7.940000e-03,174,6,2,192
7.950000e-03,174,6,2,192
7.960000e-03,174,6,2.2,192
7.970000e-03,174,6,2,186
7.980000e-03,168,6,2,186
7.990000e-03,174,6.2,2,186
8.000000e-03,168,6,1.8,186
8.010000e-03,162,6,2,180
8.020000e-03,162,6.2,1.8,180
8.030000e-03,162,6,1.8,186
8.040000e-03,168,6,2,180
8.050000e-03,168,6.2,1.8,186
8.060000e-03,168,6.2,2,186
8.070000e-03,162,5.8,1.8,180
8.080000e-03,162,6,1.8,180
8.090000e-03,162,6,1.8,180
8.100000e-03,168,6.2,1.8,180
8.110000e-03,162,6.2,1.8,174
8.120000e-03,162,6.2,1.8,186
8.130000e-03,156,6.2,1.8,174
8.140000e-03,150,6.2,1.8,174
8.150000e-03,156,6.2,1.8,168
8.160000e-03,156,6.2,1.8,168
8.170000e-03,150,6.4,1.8,174
8.180000e-03,156,6.2,1.8,168
8.190000e-03,150,6.2,1.8,168
8.200000e-03,156,6.4,1.8,180
8.210000e-03,162,6.2,1.8,174
8.220000e-03,162,6.2,1.8,162
8.230000e-03,156,6.2,1.8,168
8.240000e-03,156,6.2,1.8,174
8.250000e-03,156,6.2,1.8,168
8.260000e-03,162,6.2,1.8,162
8.270000e-03,156,6.2,2,174
8.280000e-03,156,6.2,1.4,168
8.290000e-03,150,6.4,1.8,168
8.300000e-03,144,6.2,1.8,162
8.310000e-03,150,6.4,1.8,162
8.320000e-03,138,6.2,1.8,162
8.330000e-03,144,6.4,1.8,162
8.340000e-03,144,6.4,1.8,156
8.350000e-03,138,6.2,1.8,156
8.360000e-03,138,6.2,1.6,156
8.370000e-03,144,6.2,1.6,156
8.380000e-03,144,6.4,1.6,162
8.390000e-03,138,6.2,1.6,162
8.400000e-03,138,6,1.4,156
8.410000e-03,144,6.2,1.6,156
8.420000e-03,138,6.2,1.6,156
8.430000e-03,138,6.4,1.6,156
8.440000e-03,138,6.4,1.6,150
8.450000e-03,144,6.4,1.4,156
8.460000e-03,132,6.4,1.2,150
8.470000e-03,138,6.4,1.6,150
8.480000e-03,138,6.6,1.4,144
8.490000e-03,138,6.2,1.6,150
8.500000e-03,144,6.2,1.6,162
8.510000e-03,126,6.4,1.6,138
8.520000e-03,120,6.6,1.6,144
8.530000e-03,132,6.4,1.4,144
